x,,
1437,Developmental language disorder (syntactic complexity),
1438,Developmental language disorder (linguistic errors),
1439,Coenzyme Q10 levels,
1440,Glomerular filtration rate in non diabetics (creatinine),
1441,Congenital left-sided heart lesions,
1442,Dermatomyositis,
1443,Survival in head and neck cancer,
1444,Apolipoprotein A-IV levels,
1445,Spherical equivalent (joint analysis main effects and education interaction),
1446,Oppositional defiant disorder dimensions in attention-deficit hyperactivity disorder,
1447,Endometrial cancer,
1448,Endometrial endometrioid carcinoma,
1449,Response to fenofibrate (HDL cholesterol levels),
1450,Response to fenofibrate (LDL cholesterol levels),
1451,Response to fenofibrate (total cholesterol levels),
1452,Response to fenofibrate (triglyceride levels),
1453,Food addiction,
1454,Asparaginase-induced acute pancreatitis in acute lymphoblastic leukemia (onset time),
1455,Attention deficit hyperactivity disorder symptom score,
1456,Daytime sleep phenotypes,
1457,Night sleep phenotypes,
1458,Large artery stroke,
1459,middle facial morphology traits (quantitative measurement),
1460,lower facial morphology traits (quantitative measurement),
1461,Opioid dependence,
1462,Multiple system atrophy,
1463,Kidney disease (early and late stages) in type 1 diabetes,
1464,Kidney disease (early stage) in type 1 diabetes,
1465,Kidney disease (late stage) in type 1 diabetes,
1466,Kidney disease (end stage renal disease vs normoalbuminuria) in type 1 diabetes,
1467,Kidney disease (end stage renal disease vs non-end stage renal disease) in type 1 diabetes,
1468,Chronic kidney disease (chronic kidney disease vs normal or mildly reduced eGFR) in type 1 diabetes,
1469,Chronic kidney disease (severe chronic kidney disease vs normal kidney function) in type 1 diabetes,
1470,Metabolite levels (lipoprotein measures),
1471,Metabolite levels (small molecules and protein measures),
1472,Cancer,
1473,Cancer (pleiotropy),
1474,Gestational age at birth in labor-initiated deliveries (maternal effect),
1475,Gestational age at birth in premature rupture of membrane-initiated deliveries (maternal effect),
1476,Modified Stumvoll Insulin Sensitivity Index (model adjusted for BMI),
1477,L-arginine levels,
1478,Gestational age at birth (child effect),
1479,Gestational age at birth in labor-initiated deliveries (child effect),
1480,Gestational age at birth in premature rupture of membrane-initiated deliveries (child effect),
1481,Liver injury in anti-tuberculosis drug treatment,
1482,Pre-treatment pain in head and neck squamous cell carcinoma,
1483,Response to radiotherapy in prostate cancer (overall toxicity),
1484,Post bronchodilator FEV1/FVC ratio,
1485,Late-onset myasthenia gravis,
1486,Psoriasis vulgaris,
1487,Psoriatic arthritis,
1488,Cutaneous psoriasis,
1489,Response to statins (HDL cholesterol change),
1490,Anxiety disorder (factor score),
1491,Hypertriglyceridemia,
1492,Chronic periodontitis (mean interproximal clinical attachment level),
1493,Pre bronchodilator FEV1/FVC ratio in never-smokers,
1494,Body fat percentage,
1495,Vascular endothelial growth factor levels,
1496,Response to paliperidone in schizophrenia (CGI-S score),
1497,Response to paliperidone in schizophrenia (positive Marder score),
1498,Response to paliperidone in schizophrenia (negative Marder score),
1499,Response to paliperidone in schizophrenia (PANSS score),
1500,Lung function (FEV1/FVC) in asthma (dust mite allergen exposure interaction),
1501,Multiple keratinocyte cancers,
1502,Body fat mass,
1503,Lung function (FEV1) in asthma (dust mite allergen exposure interaction),
1504,Macular telangiectasia type 2,
1505,Pediatric bone mineral density (spine),
1506,Pediatric bone mineral content (hip),
1507,Pediatric bone mineral content (femoral neck),
1508,Temporomandibular joint disorder,
1509,Severe gingival inflammation,
1510,Gallbladder cancer,
1511,Urea levels,
1512,Gastric adenocarcinoma (histologically verified),
1513,Ear protrusion,
1514,Joint damage progression in ACPA-negative rheumatoid arthritis,
1515,Sight-threatening diabetic retinopathy in type 2 diabetes,
1516,Membranous nephropathy,
1517,Glucocorticoid-induced osteonecrosis,
1518,Glucocorticoid-induced osteonecrosis (age 10 years and older),
1519,Thyroid-associated orbitopathy in graves' disease,
1520,Pathological gambling,
1521,Post bronchodilator FEV1/FVC ratio in COPD,
1522,Microalbuminuria,
1523,Urinary albumin-to-creatinine ratio in non-diabetics,
1524,Urinary albumin-to-creatinine ratio,
1525,Suicide behavior,
1526,Postoperative atrial fibrillation in coronary artery bypass grafting surgery,
1527,Information processing speed,
1528,Serum alpha1-antitrypsin levels,
1529,Acute kidney injury in coronary artery bypass surgery (creatinine rise),
1530,Cutaneous lupus erythematosus,
1531,Cough in response to angiotensin-converting enzyme inhibitor drugs,
1532,Myeloproliferative neoplasms,
1533,Body mass index (age interaction),
1534,Exfoliation syndrome,
1535,Lead levels in blood,
1536,Vein graft stenosis in coronary artery bypass grafting,
1537,Left superior temporal gyrus thickness (schizophrenia interaction),
1538,Multiple myeloma (survival),
1539,Progression free survival in metastatic colorectal cancer (chemotherapy interaction),
1540,Alzheimer's disease in APOE e4+ carriers,
1541,Body mass index (age <50),
1542,Body mass index (age>50),
1543,Body mass index x sex x age interaction (4df test),
1544,Body mass index x age interaction,
1545,Waist-to-hip ratio adjusted for BMI x sex interaction,
1546,Waist-to-hip ratio adjusted for BMI (age <50),
1547,Waist-to-hip ratio adjusted for BMI (age >50),
1548,Hepatitis B virus-related hepatocellular carcinoma,
1549,Serum 25-Hydroxyvitamin D levels,
1550,Waist-to-hip ratio adjusted for BMI,
1551,Waist-to-hip ratio adjusted for BMI x sex x age interaction (4df test),
1552,Estrone levels,
1553,Corticosteroid-induced adrenal suppression (peak cortisol < 350 nmol/L),
1554,Corticosteroid-induced adrenal suppression (peak cortisol < 500 nmol/L),
1555,Endometriosis or endometrial cancer (pleiotropy),
1556,Supraventricular ectopy,
1557,Ventricular ectopy,
1558,Ventricular ectopy or supraventricular ectopy (pleiotropy),
1559,Global electrical heterogeneity phenotypes,
1560,Major depressive disorder (probable),
1561,Depression (broad),
1562,Major depressive disorder (ICD-10 coded),
1563,Plasma renin activity levels,
1564,Neutralising antibody response to interferon beta therapy in multiple sclerosis (mean antibody levels),
1565,Neutralising antibody response to interferon beta therapy in multiple sclerosis (area under the curve for the first two years),
1566,Neutralising antibody response to interferon beta therapy in multiple sclerosis (maximum antibody levels),
1567,Hepcidin/ferritin ratio,
1568,Hepcidin/transferrin saturation ratio,
1569,Excessive daytime sleepiness,
1570,Takotsubo syndrome,
1571,Poor prognosis in Crohn's disease,
1572,Angiotensin-converting enzyme inhibitor intolerance,
1573,Response to platinum-based neoadjuvant chemotherapy in cervical cancer,
1574,Hip circumference,
1575,Hepatocellular carcinoma in post hepatitis C eradication by interferon therapy,
1576,Cerebrospinal fluid biomarker levels,
1577,Aging (time to death),
1578,Aging (time to event),
1579,Epirubicin-induced leukopenia,
1580,Meningioma,
1581,Nevirapine-induced rash,
1582,vWF and FVIII levels,
1583,Iris characteristics,
1584,Butyrylcholinesterase levels,
1585,Insulin resistance/response,
1586,Proinsulin levels,
1587,Coronary restenosis,
1588,Retinol levels,
1589,Lp (a) levels,
1590,HPV seropositivity,
1591,Permanent tooth development,
1592,Gamma glutamyl transpeptidase,
1593,Carotid intima media thickness,
1594,Cardiovascular disease risk factors,
1595,Testosterone levels,
1596,Cytomegalovirus antibody response,
1597,Attention deficit hyperactivity disorder,
1598,Liver enzyme levels (alkaline phosphatase),
1599,Liver enzyme levels (gamma-glutamyl transferase),
1600,Renal sinus fat,
1601,Response to anti-depressant treatment in major depressive disorder,
1602,Allergic rhinitis,
1603,IgE grass sensitization,
1604,Gamma glutamyl transferase levels,
1605,Response to gemcitabine in pancreatic cancer,
1606,Response to tamoxifen in breast cancer,
1607,Freckling,
1608,Common traits (Other),
1609,Phosphorus levels,
1610,Glomerulosclerosis,
1611,Keloid,
1612,Emphysema-related traits,
1613,Metabolic syndrome,
1614,Chronic kidney disease and serum creatinine levels,
1615,Self-rated health,
1616,"Schizophrenia, bipolar disorder and depression (combined)",
1617,Esophageal cancer and gastric cancer,
1618,Non-alcoholic fatty liver disease histology (lobular),
1619,Non-alcoholic fatty liver disease histology (AST),
1620,Immunoglobulin A,
1621,Fuchs's corneal dystrophy,
1622,Body mass in chronic obstructive pulmonary disease,
1623,Suicide risk,
1624,Retinal vascular caliber,
1625,Moyamoya disease,
1626,Non-small cell lung cancer (survival),
1627,Event-related brain oscillations,
1628,Atrioventricular conduction,
1629,Handedness in dyslexia,
1630,Hypospadias,
1631,Small-cell lung cancer (survival),
1632,Response to bleomycin (chromatid breaks),
1633,Amyloid A serum levels,
1634,Openness,
1635,Hoarding,
1636,Type 2 diabetes nephropathy,
1637,Bone mineral density (wrist),
1638,Response to metformin in type 2 diabetes (glycemic),
1639,Serum prostate-specific antigen levels,
1640,HIV-1 progression,
1641,Insulin-like growth factors,
1642,Anticoagulant levels,
1643,Life threatening arrhythmia,
1644,Diabetes (gestational),
1645,Breast cancer (survival),
1646,Ewing sarcoma,
1647,Cardiac repolarization,
1648,Body mass index (SNP x SNP interaction),
1649,Facial morphology,
1650,Arthritis (juvenile idiopathic),
1651,Gaucher disease severity,
1652,Duodenal ulcer,
1653,Haptoglobin levels,
1654,White matter integrity,
1655,Hemostatic factors and hematological phenotypes,
1656,Sexual dysfunction (SSRI/SNRI-related),
1657,Schizophrenia (treatment resistant),
1658,Brachial circumference,
1659,Response to Vitamin E supplementation,
1660,Hypothyroidism,
1661,Sexual dysfunction (female),
1662,Circulating cell-free DNA,
1663,Head circumference (infant),
1664,Brain structure,
1665,Intracranial volume,
1666,Thyroid function,
1667,Non-obstructive azoospermia,
1668,Crohn's disease and psoriasis,
1669,Non-albumin protein levels,
1670,Electroencephalographic traits in alcoholism,
1671,HIV-associated dementia,
1672,Response to angiotensin II receptor blocker therapy,
1673,Response to antidepressants,
1674,Immune response to anthrax vaccine,
1675,Formal thought disorder in schizophrenia,
1676,Cholelithiasis-related traits in sickle cell anemia,
1677,Lung cancer (asbestos exposure interaction),
1678,Wilms tumor,
1679,Estradiol levels,
1680,Erectile dysfunction in type 1 diabetes,
1681,Immune reponse to smallpox (secreted IL-2),
1682,Immune reponse to smallpox (secreted IL-1beta),
1683,Recombination rate (females),
1684,Recombination rate (males),
1685,Coronary spasm,
1686,Blond vs. brown hair color,
1687,Blue vs. green eyes,
1688,Atrial fibrillation/atrial flutter,
1689,Age-related macular degeneration (wet),
1690,Black vs. blond hair color,
1691,Waist circumference and related phenotypes,
1692,Black vs. red hair color,
1693,Response to iloperidone treatment (QT prolongation),
1694,End-stage renal disease,
1695,Osteonecrosis of the jaw,
1696,Soluble ICAM-1,
1697,Crohn's disease and sarcoidosis (combined),
1698,Response to TNF antagonist treatment,
1699,Freckles,
1700,Liver enzyme levels,
1701,Parkinson's disease (familial),
1702,Attention deficit hyperactivity disorder and conduct disorder,
1703,Natriuretic peptide levels,
1704,F-cell distribution in sickle cell anaemia,
1705,Metabolic syndrome (bivariate traits),
1706,HDL Cholesterol - Triglycerides (HDLC-TG),
1707,Triglycerides-Blood Pressure (TG-BP),
1708,Waist Circumference - Triglycerides (WC-TG),
1709,Celiac disease or Rheumatoid arthritis,
1710,Thyroid stimulating hormone levels,
1711,Nephrotic syndrome (acquired),
1712,Neuranatomic and neurocognitive phenotypes,
1713,Caffeine consumption,
1714,Response to interferon beta therapy,
1715,Caudate nucleus volume,
1716,D-dimer levels,
1717,Alcoholism (heaviness of drinking),
1718,Alcoholism (alcohol use disorder factor score),
1719,Alcoholism (alcohol dependence factor score),
1720,Alcoholism (12-month weekly alcohol consumption),
1721,Monocyte early outgrowth colony forming units,
1722,Chronic myeloid leukemia,
1723,Thyroid volume,
1724,Cystic fibrosis severity,
1725,Response to antineoplastic agents,
1726,Alcohol consumption (transferrin glycosylation),
1727,Ulcerative colitis or Crohn's disease,
1728,Erythrocyte sedimentation rate,
1729,Sudden cardiac arrest,
1730,White blood cell types,
1731,Vitamin E levels,
1732,Fasting blood glucose adjusted for BMI,
1733,Body mass index in physically active individuals,
1734,Body mass index in physically inactive individuals,
1735,Waist circumference adjusted for BMI in active individuals,
1736,Waist circumference adjusted for BMI in inactive individuals,
1737,Survival in pancreatic cancer,
1738,Huntington's disease progression,
1739,Waist circumference adjusted for BMI (joint analysis main effects and smoking interaction),
1740,Lower body strength,
1741,Waist circumference adjusted for BMI in non-smokers,
1742,BMI (adjusted for smoking behaviour),
1743,Body mass index (joint analysis main effects and smoking interaction),
1744,BMI in smokers,
1745,BMI in non-smokers,
1746,Eosinophil percentage of granulocytes,
1747,White matter lesion progression,
1748,Cytokine and corticosteroid-stimulated IL-6 production,
1749,Sitting height ratio,
1750,AR-C124910XX levels in individuals with acute coronary syndromes treated with ticagrelor,
1751,Ticagrelor levels in individuals with acute coronary syndromes treated with ticagrelor,
1752,Palmitic acid (16:0) levels,
1753,Sex hormone levels,
1754,Fentanyl consumption in laparoscopic-assisted colectomy (first 24 hours),
1755,Forced expiratory volume in 1 second (occupational environmental exposures interaction),
1756,Parkinson's disease (age of onset),
1757,Inguinal hernia,
1758,Antipsychotic drug-induced weight gain (time interaction),
1759,Major depressive disorder (stressful life events interaction),
1760,Cannabis use (age at onset),
1761,Calcaneal bone ultrasound measurement (speed of sound),
1762,Cold medicine-related Stevens-Johnson syndrome/toxic epidermal necrolysis (SJS/TEN) with severe ocular complications,
1763,Achilles tendinopathy,
1764,Anterior cruciate ligament rupture,
1765,Hip circumference adjusted for BMI,
1766,Venous thromboembolism adjusted for sickle cell variant rs77121243-T,
1767,Liver injury in combined anti-retroviral and anti-tuberculosis drug-treated HIV with tuberculosis,
1768,Chronic venous disease,
1769,Prostate-specific antigen levels (conditioned on lead SNPs),
1770,"Fibrinogen levels (smoking status, alcohol consumption or body mass index interaction)",
1771,Endothelial growth factor levels,
1772,Marginal zone lymphoma,
1773,Erythema nodosum in inflammatory bowel disease,
1774,Pyoderma gangrenosum in inflammatory bowel disease,
1775,Response to simvastatin treatment (PCSK9 protein level change),
1776,Diabetic nephropathy in type 1 diabetes,
1777,Red blood cell fatty acid levels,
1778,Hashimoto thyroiditis versus Graves' disease,
1779,Lewy body disease,
1780,Neuritic plaque,
1781,Neurofibrillary tangles,
1782,Dementia and core Alzheimer's disease neuropathologic changes,
1783,Depressive symptoms (SSRI exposure interaction),
1784,Subcortical brain region volumes,
1785,Immunoglobulin G index levels in multiple sclerosis,
1786,Oligoclonal band status in multiple sclerosis,
1787,Motion sickness,
1788,Serum IgE levels,
1789,Trans fatty acid levels,
1790,Parkinson disease and lewy body pathology,
1791,Total bilirubin levels in HIV-1 infection,
1792,Neutrophil count in HIV-infection,
1793,Verbal declarative memory,
1794,Age-related nuclear cataracts,
1795,Serum lipase activity,
1796,Mixed cryoglobulinemia vasculitis in chronic hepatitis C infection,
1797,Blood pressure (age interaction),
1798,Osteoarthritis biomarkers,
1799,Hearing function,
1800,Alcohol dependence (age at onset),
1801,Ossification of the posterior longitudinal ligament of the spine,
1802,Osteoprotegerin levels,
1803,Suicidal ideation in depression or bipolar disorder,
1804,Food antigen IgG levels,
1805,Pneumoconiosis in silica exposure,
1806,Hemoglobin A2 levels in sickle cell anemia,
1807,Tourette's syndrome or obsessive-compulsive disorder,
1808,Height adjusted BMI,
1809,Allergic rhinitis in non-asthmatics,
1810,Heschl's gyrus morphology,
1811,Carotid plaque burden (smoking interaction),
1812,Esophageal squamous cell carcinoma,
1813,Vitamin B levels in ischemic stroke,
1814,Creatine kinase in statin users,
1815,Response to thiopurine immunosuppressants in inflammatory bowel disease (pancreatitis) (azathioprine and mercaptopurine),
1816,Epilepsy,
1817,Plasma plasminogen levels,
1818,Diffuse large B cell lymphoma,
1819,Medication adherence in chronic diseases,
1820,Hip circumference (psychosocial stress interaction),
1821,High serum lipase activity,
1822,Spontaneous preterm birth (preterm delivery),
1823,Spontaneous preterm birth (preterm birth),
1824,Waist-to-hip ratio adjusted for BMI (adjusted for smoking behaviour),
1825,Waist-to-hip ratio adjusted for BMI (smoking interaction),
1826,Waist-to-hip ratio adjusted for BMI in non-smokers,
1827,Foot ulcer in diabetes and neuropathy,
1828,Granulocyte count,
1829,Acute insulin response,
1830,Granulocyte percentage of myeloid white cells,
1831,Hemoglobin concentration,
1832,Stem cell factor levels,
1833,Stem cell growth factor beta levels,
1834,Stromal-cell-derived factor 1 alpha levels,
1835,Tumor necrosis factor alpha levels,
1836,Tumor necrosis factor beta levels,
1837,TRAIL levels,
1838,Insulinoma-associated antigen 2 autoantibody levels in type 1 diabetes,
1839,Thyroid peroxidase autoantibody levels in type 1 diabetes,
1840,Language performance in older adults (adjusted for episodic memory),
1841,Waist circumference adjusted for BMI in smokers,
1842,Cardiovascular risk factors (age interaction),
1843,Cardiovascular risk factors,
1844,Borderline personality disorder,
1845,Circulating chemerin levels,
1846,Lipoprotein(a) levels adjusted for apolipoprotein(a) isoforms,
1847,Fear of pain,
1848,Fear of severe pain,
1849,Fear of medical pain (dental),
1850,Reading disability or specific language impairment (pleiotropy),
1851,Reading disability or specific language impairment adjusted for intelligence quotient (pleiotropy),
1852,Smoking status (heavy vs light),
1853,Waist-to-hip ratio adjusted for BMI in smokers,
1854,Subclinical trait of interstitial lung disease (percentage of high attenuation areas on CT scan),
1855,Peripheral arterial disease (traffic-related air pollution interaction),
1856,Low density lipoprotein cholesterol levels,
1857,Subclinical trait of interstitial lung disease (basilar percentage of high attenuation areas on CT scan),
1858,Very low density lipoprotein cholesterol levels,
1859,Iron status biomarkers (total iron binding capacity),
1860,Mucinous ovarian carcinoma,
1861,Serous invasive ovarian cancer,
1862,Serous borderline ovarian cancer,
1863,High-grade serous ovarian cancer,
1864,Invasive epithelial ovarian cancer,
1865,Low-grade serous and serous borderline ovarian cancer,
1866,High density lipoprotein cholesterol levels,
1867,Sum eosinophil basophil counts,
1868,Sum neutrophil eosinophil counts,
1869,Sum basophil neutrophil counts,
1870,Basophil percentage of granulocytes,
1871,Waist circumference adjusted for BMI (adjusted for smoking behaviour),
1872,Eosinophil percentage of white cells,
1873,Thyroid nodules,
1874,Diastolic blood pressure x smoking status (current vs non-current) interaction (1df test),
1875,Systolic blood pressure x smoking status (current vs non-current) interaction (1df test),
1876,Diastolic blood pressure x smoking status (ever vs never) interaction (1df test),
1877,General cognitive ability,
1878,Neonatal cytokine/chemokine levels (fetal genetic effect),
1879,Parental longevity (mother's attained age),
1880,Parental longevity (father's attained age),
1881,Total hippocampal volume,
1882,Presubiculum volume (corrected for total hippocampal volume),
1883,Subiculum volume (corrected for total hippocampal volume),
1884,Hippocampal subfield CA1 volume (corrected for total hippocampal volume),
1885,Hippocampal tail volume (corrected for total hippocampal volume),
1886,Dentate gyrus granule cell layer volume (corrected for total hippocampal volume),
1887,Presubiculum volume,
1888,Subiculum volume,
1889,Hippocampal subfield CA1 volume,
1890,Hippocampal subfield CA3 volume,
1891,Hippocampal subfield CA4 volume,
1892,Dentate gyrus granule cell layer volume,
1893,Dentate gyrus molecular layer volume,
1894,Hippocampal fissure volume,
1895,Hippocampal tail volume,
1896,HATA volume,
1897,Radiation-induced brain injury in nasopharyngeal carcinoma,
1898,Cholesterol efflux capacity,
1899,Cholesterol efflux capacity (cAMP stimulated assay),
1900,Cholesterol efflux capacity (ABCA-1 dependent assay),
1901,Cholesterol efflux capacity (BHK stimulated assay),
1902,Oxygenated hemoglobin levels,
1903,BRCA1/2-negative high-risk breast cancer,
1904,"Infant, child and juvenile death in continuous marriage (proportion of children died <15 years)",
1905,Alcohol use disorder (total score),
1906,Alcohol use disorder (consumption score),
1907,Alcohol use disorder (dependence and problematic use scores),
1908,Systolic blood pressure x alcohol consumption interaction (2df test),
1909,Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test),
1910,Diastolic blood pressure x alcohol consumption interaction (2df test),
1911,Diastolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test),
1912,Pulse pressure x alcohol consumption interaction (2df test),
1913,Mean arterial pressure x alcohol consumption interaction (2df test),
1914,Mean arterial pressure x alcohol consumption (light vs heavy) interaction (2df test),
1915,Pulse pressure x alcohol consumption (light vs heavy) interaction (2df test),
1916,Response to ranibizumab in age-related macular degeneration (exudative),
1917,Mucinous adenocarcinoma in colorectal cancer,
1918,IgA levels,
1919,Anti-Epstein-Barr virus nuclear antigen (EBNA) IgG levels,
1920,Vestibular neuritis,
1921,Frontotemporal dementia with GRN mutation,
1922,Cognitive performance,
1923,Idiopathic inflammatory myopathy,
1924,Polymyositis,
1925,Dermatomyositis or juvenile dermatomyositis,
1926,Spherical equivalent,
1927,Myopia (age of diagnosis),
1928,Spherical equivalent or myopia (age of diagnosis),
1929,Upper eyelid sagging severity,
1930,Facial wrinkles,
1931,Moderate to vigorous physical activity levels,
1932,Vigorous physical activity,
1933,Strenuous sports or other exercises,
1934,Accelerometer-based physical activity measurement (average acceleration),
1935,Cardiometabolic and hematological traits,
1936,Plasma proprotein convertase subtilisin/kexin type 9 levels in stable coronary artery disease,
1937,Pediatric areal bone mineral density (concordant skeletal phenotype),
1938,Pediatric areal bone mineral density (radius vs spine & hip discordant skeletal phenotype),
1939,Pediatric areal bone mineral density (spine vs radius & hip discordant skeletal phenotype),
1940,Squamous cell lung carcinoma,
1941,Small cell lung carcinoma,
1942,Lung cancer in ever smokers,
1943,Neutrophil level response to clozapine in treatment-resistant schizophrenia,
1944,Adventurousness,
1945,Automobile speeding propensity,
1946,Smoking status (ever vs never smokers),
1947,Number of sexual partners,
1948,Lumbar spine bone mineral density (integral),
1949,Digit length ratio (right hand),
1950,Digit length ratio,
1951,Immunoglobulin M against phosphorylcholine (IgM anti-PC) levels,
1952,Breast cancer and/or colorectal cancer,
1953,Coronary artery disease in type 1 diabetes,
1954,Resting-state electroencephalogram vigilance,
1955,Extremely high intelligence,
1956,Frontotemporal dementia (age at onset),
1957,Frontotemporal dementia with GRN mutation (age at onset),
1958,Behavioural changes in frontotemporal lobe dementia,
1959,Parkinsonism in frontotemporal lobe dementia,
1960,Language impairment in frontotemporal lobe dementia,
1961,Memory dysfunction in frontotemporal lobe dementia,
1962,Cholesteryl ester transfer protein levels,
1963,Response to antipsychotic treatment in schizophrenia,
1964,Urinary metabolite concentrations in chronic kidney disease,
1965,Urinary metabolite ratios in chronic kidney disease,
1966,Serum metabolite concentrations in chronic kidney disease,
1967,Serum metabolite ratios in chronic kidney disease,
1968,Delta-6 desaturase activity response to n3-polyunsaturated fat supplement,
1969,Delta-5 desaturase activity response to n3-polyunsaturated fat supplement,
1970,Clostridium difficile infection in multiple myeloma,
1971,IgG glycosylation patterns,
1972,Self-reported risk-taking behaviour,
1973,Binge eating behaviour in bipolar disorder,
1974,Binge eating behaviour and bipolar disorder,
1975,Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations),
1976,Disease progression in age-related macular degeneration,
1977,Disease progression to choroidal neovascularization form in age-related macular degeneration,
1978,C-peptide levels in type I diabetes,
1979,Taxane-induced peripheral neuropathy in breast cancer,
1980,Osteoarthritis of the hip or knee,
1981,Osteoarthritis of the hip (with total joint replacement),
1982,Osteoarthritis of the knee (with total joint replacement),
1983,Premature menopause in childhood cancer survivors,
1984,Sperm motility,
1985,Open-angle glaucoma and optic cup area,
1986,Open-angle glaucoma and vertical cup-disc ratio,
1987,Alcohol dependence symptom count,
1988,Idiopathic dilated cardiomyopathy,
1989,Tooth agenesis,
1990,Tooth agenesis (mandibular second premolars),
1991,Tooth agenesis (maxillary lateral incisors),
1992,Tooth agenesis (maxillary second premolars),
1993,Heart rate response to beta blockers (atenolol monotherapy),
1994,Heart rate response to beta blockers (atenolol add-on therapy),
1995,Heart rate response to beta blockers,
1996,Neuritic plaques or neurofibrillary tangles (pleiotropy),
1997,Neuritic plaques or cerebral amyloid angiopathy (pleiotropy),
1998,Neurofibrillary tangles or cerebral amyloid angiopathy (pleiotropy),
1999,Bone mineral density (femoral neck) in inflammatory bowel disease,
2000,Bone mineral density (lumbar spine) in inflammatory bowel disease,
2001,Heart rate increase in response to exercise,
2002,Heart rate response to recovery post exercise (20 sec),
2003,Heart rate response to recovery post exercise (10 sec),
2004,Heart rate response to recovery post exercise (30 sec),
2005,Heart rate response to recovery post exercise (40 sec),
2006,Heart rate response to recovery post exercise (50 sec),
2007,Osteoarthritis (hospital diagnosed),
2008,Sub-foveal choroidal thickness,
2009,Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome),
2010,Cholangiocarcinoma in primary sclerosing cholangitis,
2011,Random C-peptide levels in type I diabetes,
2012,Alcohol consumption (max-drinks),
2013,Response to alcohol consumption (flushing response),
2014,Aortic valve stenosis,
2015,Neuritic plaques or neurofibrillary tangles or cerebral amyloid angiopathy (pleiotropy),
2016,Nontyphoidal Salmonella bacteraemia,
2017,Change in glucose in response to thiazide diuretic treatment in hypertension,
2018,Response to SSRI in MDD or openness,
2019,Response to SSRI in MDD or conscientiouness,
2020,Remission after SSRI treatment in MDD or neuroticism,
2021,Remission after SSRI treatment in MDD or openness,
2022,Smoking behaviour (maximum cigarettes in a 24 hour period),
2023,Nicotine dependence symptom count,
2024,Nicotine withdrawal symptom count,
2025,Nicotine withdrawal,
2026,Plantar fascial disorders,
2027,Calcific aortic valve stenosis,
2028,Photic sneeze reflex,
2029,Plasma trimethyllysine levels,
2030,Blood glucose levels,
2031,Growth differentiation factor-15 levels,
2032,Urinary haptoglobin levels in type 2 diabetes,
2033,Plasma haptoglobin levels in type 2 diabetes,
2034,Low white blood cell count,
2035,Low white blood cell count (conditioned on rs2814778),
2036,Fractional excretion of metabolites in chronic kidney disease,
2037,Hyperemesis gravidarum,
2038,Severity of nausea and vomiting of pregnancy,
2039,Response to olanzapine in schizophrenia,
2040,Response to risperidone in schizophrenia,
2041,Response to aripiprazole in schizophrenia,
2042,Response to quetiapine in schizophrenia,
2043,Response to ziprazidone in schizophrenia,
2044,Response to haloperidol in schizophrenia,
2045,Response to perphenazine in schizophrenia,
2046,Ischemic stroke (small-vessel),
2047,Serum C3d:C3 ratio (systemic complement activation),
2048,Total body bone mineral density (age over 60),
2049,Total body bone mineral density (age 45-60),
2050,Total body bone mineral density (age 30-45),
2051,Total body bone mineral density (age 0-15),
2052,Total body bone mineral density,
2053,Vitamin D levels (dietary vitamin D intake interaction),
2054,Depressive symptoms (MTAG),
2055,Subjective well-being (MTAG),
2056,Neuroticism (MTAG),
2057,Headache,
2058,Myopic maculopathy,
2059,Plasma neurofilament light levels,
2060,Diabetic macular edema in type 2 diabetes,
2061,Proliferative diabetic retinopathy in type 2 diabetes,
2062,Response to long-chain n-3 polyunsaturated fatty acid supplementation (change in triglyceride levels),
2063,Rosacea symptom severity,
2064,Low tan response,
2065,Major depressive disorder (unexposed to adversity),
2066,White matter integrity (fractional anisotropy),
2067,White matter integrity (mean diffusivity),
2068,White matter hyperintensity volume,
2069,Huntington's disease (age at onset),
2070,Executive function in ADHD,
2071,Neuromyelitis optica,
2072,Diabetic kidney disease in type 2 diabetes,
2073,Early diabetic kidney disease in type 2 diabetes,
2074,Glomerular filtration rate in diabetes,
2075,Atopy,
2076,Complete remission in asthma,
2077,Neuropathic pain in head and neck cancer,
2078,Empathy quotient,
2079,Refractory celiac disease type II,
2080,Heart rate response to exercise,
2081,Heart rate response to recovery post exercise,
2082,Cognitive empathy,
2083,Digit length ratio (left hand),
2084,Epstein-Barr virus immune response (multivariate analysis),
2085,Osteoarthritis of the hip (hospital diagnosed),
2086,Osteoarthritis of the knee (hospital diagnosed),
2087,Osteoarthritis of the hip or knee (hospital diagnosed),
2088,Osteoarthritis (self-reported),
2089,Percent glycated albumin,
2090,Fructosamine levels,
2091,Total glycated albumin levels,
2092,Response to lurasidone in schizophrenia,
2093,Childhood onset ulcerative colitis,
2094,Placental abruption,
2095,Age spots,
2096,Double-edged eyelids,
2097,Thick vs thin eyebrows,
2098,Straight vs curly hair,
2099,Excessive hairiness,
2100,Excessive sweating,
2101,Early age at menarche,
2102,Liver transplant-free survival in primary sclerosing cholangitis (time to event),
2103,Cholangiocarcinoma in primary sclerosing cholangitis (time to event),
2104,Type 1 diabetes in high risk HLA genotype individuals (time to event),
